hw(rs1),HW
16,119
8,96
6,74
13,127
7,96
11,131
0,3
9,104
4,70
10,117
17,123
14,115
17,117
9,128
13,125
11,130
9,99
16,138
17,127
17,132
14,125
9,109
12,123
18,142
20,111
15,121
13,119
14,132
0,1
10,123
17,122
10,125
10,109
13,135
17,146
3,55
17,124
3,49
12,129
9,117
12,122
17,131
17,146
4,65
17,112
13,124
20,135
11,114
8,112
15,124
12,130
12,135
14,141
3,53
15,119
13,115
8,89
17,131
16,121
17,126
10,115
15,138
12,124
8,113
8,104
0,3
13,124
4,75
15,137
10,119
14,139
11,123
2,39
13,124
1,21
5,79
0,3
17,137
8,98
15,142
1,23
12,113
16,134
15,130
2,38
13,120
14,126
19,116
18,124
11,120
15,128
13,140
17,109
17,129
13,142
10,117
10,119
12,120
4,61
9,119
2,40
9,109
3,52
15,136
19,123
11,112
4,77
7,88
12,121
15,107
13,154
6,91
3,56
15,148
12,116
8,123
9,110
15,132
3,55
11,106
14,132
3,57
13,134
3,54
0,3
14,144
7,112
1,21
8,104
11,107
16,147
21,144
17,128
9,123
18,120
19,138
17,114
14,113
13,130
6,99
7,101
16,129
15,131
15,128
5,82
15,140
16,121
14,127
14,120
2,36
6,81
18,138
15,134
7,113
11,115
12,135
18,137
16,138
16,119
10,124
14,124
15,125
16,139
8,109
9,114
5,77
13,135
15,125
15,108
1,20
15,130
10,125
5,76
16,130
6,84
2,41
12,118
15,141
15,130
6,94
16,129
3,52
19,128
11,127
13,120
5,81
12,128
17,125
16,116
13,117
12,124
9,108
14,124
9,123
11,112
16,141
15,128
5,84
14,115
7,90
6,100
11,132
13,134
16,128
14,133
17,138
14,124
4,67
6,93
15,127
4,72
16,133
15,127
10,100
15,130
15,128
5,82
15,131
16,146
13,132
2,35
14,132
9,114
0,1
15,131
17,118
6,93
17,144
7,94
4,58
17,113
15,138
12,145
17,134
18,121
12,117
11,131
10,126
10,123
16,123
0,3
18,126
16,122
0,1
12,120
15,140
18,123
17,131
17,131
1,21
2,35
2,31
15,125
14,121
11,107
12,100
17,130
15,120
16,105
6,100
6,104
5,82
15,135
15,124
5,84
10,119
5,77
18,131
12,121
17,125
17,123
0,3
5,89
10,113
17,117
0,3
6,91
8,95
17,126
1,20
8,100
13,133
13,120
12,122
16,113
5,88
6,90
16,139
2,43
19,138
14,120
12,133
17,131
12,123
19,129
16,130
0,3
3,51
14,142
10,121
13,117
14,132
12,132
9,109
13,141
16,131
9,99
5,78
13,133
18,125
2,40
10,108
7,99
10,110
10,120
7,82
12,138
0,3
10,117
12,136
13,133
17,129
17,139
11,122
12,129
1,21
17,137
13,116
16,121
16,140
7,93
10,105
11,113
19,108
8,99
2,35
8,117
5,78
13,119
6,89
2,39
14,119
5,91
2,35
14,132
17,129
19,134
17,119
11,126
4,68
4,72
17,134
13,133
10,109
16,127
13,113
9,111
0,1
12,117
14,134
18,130
5,85
10,121
13,120
5,69
2,32
2,41
12,135
16,124
17,129
19,119
18,130
18,108
15,141
14,134
15,116
4,64
16,121
8,107
5,67
9,105
15,140
9,119
10,115
17,129
10,110
10,114
16,143
12,111
17,131
16,133
16,138
7,119
10,132
0,3
10,104
17,128
7,84
14,118
14,140
5,85
18,136
15,137
6,88
12,137
12,136
18,154
11,110
13,118
19,126
2,38
15,115
15,135
13,103
1,23
15,120
5,79
13,125
6,93
10,114
8,101
12,114
8,107
10,114
17,139
10,123
1,21
14,142
10,116
13,107
15,141
5,64
3,56
13,129
16,131
11,122
12,133
15,143
7,98
15,117
12,124
13,129
0,3
10,131
9,111
14,143
13,137
13,122
8,101
13,113
19,132
18,128
5,84
15,119
14,135
16,115
15,115
12,135
15,147
15,136
15,137
9,91
13,124
14,123
4,69
16,126
12,126
5,73
15,137
10,108
3,51
14,135
17,132
16,118
14,136
15,123
20,132
15,117
9,120
10,130
4,71
15,116
14,115
16,133
6,85
5,77
14,121
9,117
4,66
17,140
4,68
7,104
7,103
14,131
15,117
14,130
16,136
17,124
14,125
12,117
4,63
14,144
14,124
7,80
16,126
16,121
14,135
6,94
18,118
15,133
9,109
18,129
17,121
15,123
0,3
8,107
9,117
8,103
7,100
15,131
3,52
13,142
14,129
15,117
13,134
6,82
3,54
13,116
6,91
12,111
12,128
12,120
12,105
14,153
17,137
15,130
15,132
7,98
7,90
17,140
16,124
17,124
14,117
14,124
17,139
16,129
1,21
15,120
12,116
16,134
7,86
2,43
17,139
12,122
14,114
14,119
16,116
6,83
8,101
17,111
3,56
13,130
3,51
16,147
16,129
5,82
17,124
11,109
2,35
16,124
15,124
11,130
1,23
5,83
11,114
16,132
12,121
14,135
14,123
12,129
1,23
0,1
10,121
7,90
8,96
5,71
6,94
2,38
4,69
14,153
15,128
0,3
15,144
6,82
7,97
13,116
14,137
16,119
0,3
2,41
11,104
20,145
16,141
17,133
13,125
15,151
11,121
10,129
12,109
4,68
14,130
2,38
0,3
12,140
3,61
2,36
14,145
3,58
0,1
11,112
11,107
15,130
11,133
4,78
15,118
17,126
19,137
6,93
18,123
14,123
16,124
12,121
8,95
11,123
14,148
6,88
20,129
10,108
9,111
14,133
17,114
8,92
16,150
14,126
14,117
17,132
1,23
10,95
0,3
12,127
13,115
10,129
15,122
7,81
11,123
17,107
14,128
5,79
13,136
7,93
17,116
0,3
14,128
2,37
13,142
17,121
12,122
5,73
14,120
15,132
16,130
11,119
3,54
19,139
8,96
11,111
15,129
6,85
7,92
1,19
12,121
16,136
15,122
12,128
15,124
14,129
11,117
13,141
10,124
2,40
14,131
4,72
4,71
16,121
4,65
7,94
18,144
2,40
3,59
1,22
3,59
15,136
7,112
12,134
8,114
2,37
4,60
14,118
5,65
2,41
16,135
15,136
14,136
0,1
5,61
0,1
14,122
2,34
2,39
8,115
8,107
9,95
7,102
9,118
9,107
15,114
12,121
16,117
17,131
4,52
13,127
18,117
19,122
18,137
6,80
10,117
20,124
10,117
16,127
9,102
9,107
14,130
1,22
10,113
15,135
13,147
17,127
10,107
16,115
16,125
15,122
0,1
18,119
15,121
10,119
9,112
4,62
16,123
14,145
14,136
13,138
0,3
10,117
17,134
17,134
8,104
11,141
15,134
18,117
5,80
13,136
11,117
15,132
2,38
16,137
8,118
4,77
16,137
17,127
14,142
7,107
14,128
15,134
9,109
6,100
19,122
17,136
17,141
10,111
10,128
15,127
14,119
1,23
7,94
18,125
15,137
4,64
9,112
6,76
16,113
15,137
11,119
8,100
17,116
16,128
3,61
15,114
18,110
6,90
15,138
17,116
18,134
15,119
14,140
0,3
12,100
13,138
16,138
10,107
6,81
17,126
1,23
17,125
5,77
9,111
17,118
3,55
3,57
13,125
0,1
15,119
12,128
5,88
14,127
15,126
19,143
0,3
9,116
15,114
17,145
0,3
15,120
13,131
14,119
10,117
16,138
11,131
9,97
14,132
10,113
14,115
11,116
15,127
15,128
14,145
13,133
2,37
19,147
15,124
8,100
15,110
13,122
14,134
11,129
13,122
15,119
15,127
17,137
15,140
3,52
10,110
13,120
10,121
15,124
2,42
5,83
14,137
11,105
9,107
15,117
16,137
2,37
10,123
17,131
12,124
13,129
11,123
16,131
14,140
6,91
13,115
18,126
12,125
15,119
17,133
6,98
16,114
16,131
17,132
8,100
11,111
17,125
2,37
13,131
8,106
14,134
15,121
14,132
12,111
9,104
15,137
13,117
12,134
6,95
9,96
3,53
8,102
9,111
4,58
14,132
12,130
13,125
10,141
8,97
6,89
15,128
14,135
7,90
17,142
13,122
10,137
6,96
6,97
5,82
5,82
5,83
7,114
14,133
15,127
4,69
12,129
10,117
15,126
4,69
5,80
9,123
3,60
16,120
15,142
16,120
12,140
5,68
5,81
15,115
12,129
0,3
15,113
9,112
15,154
17,148
11,127
19,141
0,1
2,32
10,111
5,79
7,92
16,135
18,115
0,1
4,63
14,127
12,114
12,121
5,73
19,140
16,108
16,126
17,139
13,123
13,134
3,50
3,51
17,140
9,108
13,125
9,97
17,135
15,125
14,127
16,123
15,140
13,125
13,130
0,3
15,122
8,115
12,130
18,139
11,118
4,67
12,112
17,112
16,135
14,131
10,117
11,114
1,20
15,136
16,138
9,103
9,110
8,109
8,93
13,122
1,20
12,135
4,66
17,154
4,70
0,1
14,132
1,21
0,3
18,166
5,84
10,122
16,118
4,67
7,97
4,70
11,126
12,125
11,145
6,103
14,140
8,105
11,130
14,125
14,142
0,3
11,124
12,113
12,142
13,122
10,118
12,115
8,102
8,107
17,132
12,126
6,84
7,103
15,125
14,122
11,120
13,127
5,74
13,119
1,22
16,133
0,3
12,120
6,93
11,138
15,138
16,130
18,123
13,124
16,147
7,93
12,125
10,114
14,142
5,88
15,112
9,103
15,115
1,21
11,132
0,3
1,20
12,142
18,121
11,121
8,101
15,136
10,117
16,134
9,127
17,134
11,89
3,52
5,79
14,144
14,147
4,62
13,131
17,124
16,139
10,121
12,120
0,3
16,139
16,120
9,89
13,114
16,128
8,110
13,128
12,130
16,133
15,135
7,115
10,116
17,130
14,121
17,120
3,53
14,115
15,138
15,130
2,38
15,130
15,123
15,135
19,125
0,3
13,130
15,139
5,71
12,115
2,41
1,23
15,127
14,117
4,63
16,133
17,112
12,120
8,96
16,112
16,119
4,65
6,79
1,22
16,125
2,41
0,3
11,120
12,126
2,41
15,125
14,110
16,129
8,107
16,139
6,91
17,123
4,72
16,147
1,21
14,126
11,107
5,85
14,124
15,137
14,143
0,1
17,128
6,87
13,107
13,115
11,116
5,83
10,121
4,60
7,107
12,140
7,104
4,67
10,132
13,123
4,64
15,131
17,127
12,121
8,85
12,131
20,114
12,117
13,115
15,124
19,120
15,132
15,137
15,116
2,41
14,118
13,120
0,1
14,118
9,111
15,136
17,144
19,118
13,125
7,110
15,121
17,136
15,134
1,23
13,134
14,125
13,123
17,142
5,83
7,93
6,77
13,145
5,79
16,129
12,127
12,125
16,138
12,110
12,124
7,107
7,98
0,3
1,23
6,99
12,138
17,116
16,119
10,118
16,132
14,130
7,100
12,130
7,97
17,110
11,113
11,131
19,140
4,69
14,145
3,49
0,3
16,135
4,59
17,129
14,122
13,123
13,134
16,122
17,133
0,1
5,71
0,3
10,119
15,132
14,118
19,126
8,102
5,88
1,20
3,58
18,120
17,122
8,105
11,135
17,146
16,134
16,117
18,160
4,71
6,92
13,133
6,91
16,128
6,92
15,134
13,125
9,93
10,112
9,111
11,125
10,115
16,122
16,126
9,111
2,38
6,86
9,108
14,133
17,130
2,43
7,96
3,53
0,1
17,124
15,123
8,114
16,136
9,119
6,102
14,128
16,134
15,134
16,142
16,123
17,119
4,72
2,38
15,122
15,133
5,82
14,120
14,116
13,123
4,55
13,111
4,67
12,122
17,130
12,130
5,76
7,91
17,122
12,133
0,3
5,80
11,111
16,140
13,125
14,118
17,145
5,74
16,113
8,92
9,100
9,108
5,79
12,138
9,117
13,141
12,96
15,128
19,139
5,71
3,59
10,109
11,141
13,138
4,76
13,122
14,114
13,117
15,122
7,99
18,135
6,85
17,129
16,126
5,83
11,122
15,109
1,17
11,100
3,42
14,128
14,130
4,71
18,123
2,37
7,109
0,1
16,124
0,3
12,120
6,97
2,37
7,102
8,95
5,82
11,120
10,119
17,128
7,109
6,87
12,116
10,131
3,55
16,137
8,95
13,122
5,76
10,118
16,129
16,142
3,61
15,128
10,105
13,132
5,63
7,93
12,129
7,89
17,121
7,105
11,120
8,107
9,126
8,103
15,145
12,135
4,71
12,138
14,117
6,98
13,123
15,118
15,144
1,23
3,53
5,82
13,108
9,112
9,110
13,134
1,20
12,124
15,138
17,143
15,113
17,136
0,3
16,147
11,114
16,127
1,20
14,134
15,113
13,139
12,113
13,136
15,135
11,135
11,120
17,136
12,113
9,102
17,120
0,3
8,112
3,53
10,124
9,130
7,112
18,139
4,62
14,128
15,132
17,140
18,119
5,84
16,120
15,143
13,122
15,148
14,127
11,110
12,127
7,96
5,76
4,74
9,104
14,142
17,136
3,58
13,121
20,133
15,137
15,143
16,133
10,124
9,107
11,110
15,133
11,123
19,131
15,130
5,85
17,116
15,120
14,131
0,3
16,112
1,23
8,109
5,80
16,115
6,87
14,130
13,113
12,123
12,118
17,135
5,69
16,125
6,99
17,131
16,131
15,117
3,54
12,118
12,112
9,94
2,35
17,108
13,146
8,104
13,117
17,119
4,74
21,131
1,23
16,125
7,116
8,95
14,131
7,104
10,114
14,124
2,35
10,119
13,141
1,23
1,20
16,127
17,147
13,124
13,118
11,125
17,125
3,59
13,135
14,124
12,118
16,125
5,80
1,23
14,136
17,118
7,101
10,98
4,66
13,126
11,130
4,66
6,89
16,134
15,126
5,79
2,38
16,122
12,130
15,138
9,120
11,110
17,126
11,122
19,119
1,21
15,126
17,126
6,86
16,138
12,119
5,81
15,127
6,74
13,119
14,124
9,105
8,120
5,68
10,131
14,117
9,110
13,141
14,148
9,104
17,137
16,141
11,129
5,79
8,103
14,139
2,37
9,108
17,128
1,23
17,136
18,137
12,130
14,123
17,129
1,21
3,54
4,71
3,55
12,134
18,134
5,83
7,97
12,137
14,135
15,133
14,129
15,136
6,89
20,122
14,141
15,115
13,124
4,67
8,90
16,121
11,116
11,112
16,142
12,134
4,72
14,124
7,101
13,123
2,41
7,94
4,70
15,145
19,126
15,124
16,153
8,106
9,107
2,38
15,136
13,123
4,69
6,101
16,128
4,56
8,107
10,112
11,134
11,119
15,129
14,113
9,102
18,144
18,109
6,96
16,121
15,129
19,122
0,3
9,93
8,98
7,100
14,125
10,102
0,1
15,110
18,136
13,108
15,123
17,137
11,115
15,141
6,86
2,41
16,136
11,122
13,134
0,3
10,114
11,113
4,63
17,129
16,112
15,143
9,120
8,112
13,125
0,3
16,132
12,107
2,39
12,110
10,112
8,112
16,115
8,101
11,121
18,135
13,126
18,129
4,62
14,132
18,140
12,129
16,131
14,142
15,148
4,58
17,120
0,3
7,89
15,138
6,101
9,126
13,125
15,140
9,109
12,124
13,129
16,120
4,69
7,96
16,134
6,74
6,85
14,118
16,117
12,123
3,56
16,140
6,90
15,126
13,131
13,133
4,67
1,21
14,112
7,88
11,109
11,111
4,70
7,93
16,120
14,133
13,134
3,52
12,129
3,47
16,124
17,134
1,20
12,118
15,125
8,108
10,103
13,117
13,118
15,119
10,105
4,55
2,43
12,127
6,85
10,114
6,91
15,114
14,115
15,125
14,144
18,133
4,73
17,146
1,23
9,112
9,114
16,118
9,105
12,120
15,134
16,122
3,55
12,127
10,114
0,3
14,127
6,101
3,49
10,115
9,123
0,3
7,90
12,111
14,113
5,82
8,121
19,133
0,3
10,115
10,104
9,115
9,113
15,125
4,57
12,113
13,126
10,116
0,3
3,57
7,94
17,131
9,104
11,110
11,142
17,116
5,77
14,140
14,131
16,126
12,135
5,72
7,99
6,90
12,136
3,55
16,136
4,67
11,133
13,132
14,130
15,141
18,127
9,103
4,65
15,131
17,112
8,101
11,113
16,127
13,124
11,115
14,120
9,116
1,22
4,72
6,88
0,1
17,127
13,127
12,126
14,128
10,123
12,120
13,137
13,116
15,139
7,95
17,132
16,127
15,141
15,132
15,114
5,89
4,73
11,121
13,125
9,125
16,137
6,89
5,77
10,132
12,123
16,138
11,133
6,93
5,87
13,134
12,124
13,132
15,136
5,73
12,104
14,125
17,116
10,110
8,105
17,129
17,124
15,136
5,66
11,106
14,142
3,48
17,133
0,3
9,113
16,134
7,97
9,104
0,1
16,132
4,64
10,127
19,139
6,92
1,21
3,55
5,83
17,121
14,123
21,128
14,136
12,124
17,115
17,116
19,122
3,59
11,116
14,122
16,150
7,82
10,128
14,116
15,119
3,55
15,125
9,99
17,136
16,125
18,125
6,80
16,121
8,113
4,65
15,131
14,144
14,120
10,105
18,121
2,41
16,140
5,80
13,117
18,125
16,138
2,41
8,114
17,120
18,124
16,131
8,115
18,136
14,134
1,23
12,134
9,124
9,117
9,105
17,129
3,61
13,132
3,53
9,105
2,35
15,140
15,135
7,91
13,142
4,57
16,122
20,114
12,142
15,129
5,74
4,69
14,118
15,123
5,72
15,129
16,122
10,120
0,3
14,137
9,102
14,126
11,123
16,114
10,118
5,81
5,83
17,116
14,128
15,114
12,133
0,1
15,119
13,113
15,132
7,82
16,110
9,119
10,117
5,89
7,91
12,124
9,107
12,123
17,127
12,138
8,97
16,135
17,107
4,63
8,113
12,138
17,145
5,73
14,121
11,126
15,144
1,23
15,115
13,133
0,1
8,96
11,141
11,120
12,117
0,3
16,114
15,125
17,137
3,57
4,61
4,68
15,128
5,78
13,141
15,145
0,3
17,128
9,110
15,122
14,121
18,150
13,119
8,97
18,123
14,113
1,20
19,141
7,103
10,109
4,68
9,115
2,39
18,141
12,118
12,129
17,117
17,114
11,124
14,137
8,94
0,3
2,39
7,89
8,101
6,87
11,126
15,148
7,106
12,114
17,114
10,117
4,72
16,129
7,97
14,137
16,121
15,116
15,146
19,127
7,97
4,68
12,128
12,136
13,145
16,132
17,123
6,86
6,94
13,116
16,136
9,111
1,21
4,69
7,95
11,114
13,124
15,132
9,116
8,99
15,145
15,138
13,130
4,72
7,106
17,113
9,104
14,137
13,125
15,134
0,1
9,108
13,125
16,123
9,125
14,117
11,107
7,98
16,125
8,117
15,137
4,67
16,138
4,75
18,128
6,92
8,97
17,138
6,72
9,112
10,112
17,123
10,109
15,141
5,85
16,121
5,77
12,119
20,137
8,107
5,74
17,122
14,128
16,131
15,128
12,150
4,66
13,106
11,113
17,126
8,123
16,132
11,114
11,117
4,61
8,99
2,36
11,116
13,127
15,122
10,126
6,76
16,127
7,94
10,108
11,116
5,76
13,144
11,132
6,90
4,74
12,122
9,111
2,36
6,93
3,51
10,134
4,71
15,143
17,132
10,122
13,123
9,118
9,116
15,131
10,113
5,91
12,131
14,127
7,107
3,55
10,109
0,3
11,121
9,114
10,125
10,105
16,113
12,127
15,144
11,130
14,118
17,132
4,73
17,124
2,40
16,129
17,122
16,139
0,3
4,76
7,93
13,130
10,117
14,114
15,109
12,132
14,122
15,126
14,126
17,137
7,102
9,123
16,141
12,123
5,81
1,23
17,137
5,76
13,109
7,116
8,112
7,107
17,141
2,38
8,101
5,83
5,74
8,110
14,120
12,115
19,126
4,68
11,112
15,134
3,47
16,130
11,107
5,66
9,113
4,64
4,69
11,114
2,40
14,119
18,125
15,126
10,115
9,119
2,36
1,22
4,67
14,144
7,96
19,127
2,39
9,119
17,123
7,95
16,130
2,38
6,90
9,117
12,126
14,125
10,118
13,117
8,102
14,122
12,121
8,95
5,75
3,54
8,94
7,100
9,101
11,130
9,111
2,39
5,85
14,118
5,87
16,119
15,137
9,115
18,136
15,116
2,43
12,124
11,126
15,117
16,120
6,77
7,104
1,20
11,121
15,129
13,126
17,135
7,95
15,110
13,136
6,72
12,131
13,117
12,129
15,145
13,128
16,132
13,120
6,101
13,113
16,131
8,110
8,115
9,121
4,70
13,130
16,147
11,119
16,124
4,65
2,38
9,109
10,116
14,128
8,99
18,126
13,125
9,111
12,126
16,129
17,108
15,127
17,127
14,122
14,118
13,137
8,92
8,100
3,51
7,108
4,54
8,100
13,120
20,120
17,152
14,145
3,51
18,114
5,79
16,133
15,134
15,133
14,127
15,152
15,143
14,138
3,49
13,112
8,114
2,37
17,134
13,137
18,124
4,66
11,133
10,119
7,96
9,101
0,3
2,39
16,124
12,128
12,115
7,76
3,55
15,114
10,108
12,117
2,40
1,21
14,135
12,126
2,39
12,131
6,75
17,141
11,141
13,112
17,125
17,126
6,86
17,124
6,77
11,109
7,106
13,128
6,97
8,106
17,121
4,71
0,1
11,124
9,117
14,135
14,139
16,129
6,82
11,121
15,132
16,142
8,103
19,120
12,117
13,116
1,23
13,133
14,119
17,139
17,128
14,150
16,134
15,143
2,43
2,37
7,100
13,120
4,69
16,124
0,3
13,127
15,130
14,109
1,20
14,129
14,135
18,150
13,112
19,126
15,115
12,130
10,119
12,124
14,128
7,104
7,103
5,80
18,127
16,126
15,123
19,143
6,98
0,1
17,137
4,58
12,102
13,145
4,65
15,128
16,131
7,98
14,130
15,121
9,109
1,23
16,123
7,97
14,130
10,113
7,86
12,120
9,116
15,127
15,117
17,120
0,3
15,122
8,96
9,106
11,116
8,123
13,143
14,128
14,115
4,77
5,75
4,56
17,146
17,123
14,128
7,104
12,136
17,128
7,113
14,126
7,80
16,140
17,133
11,115
3,50
12,132
7,107
12,132
2,40
2,36
14,128
14,132
12,126
14,130
16,125
17,124
5,85
16,136
14,122
15,128
15,121
16,130
6,99
16,137
18,134
15,124
11,117
15,119
14,146
1,23
14,126
15,134
9,111
14,124
12,124
14,140
20,114
12,129
13,134
2,37
15,123
12,114
14,141
3,58
11,127
0,3
17,116
6,87
4,69
16,144
8,92
5,74
0,3
12,122
0,1
13,111
12,117
14,136
10,130
11,122
16,126
8,111
17,137
3,56
3,56
15,139
7,98
16,129
14,116
5,89
11,119
12,119
14,128
15,137
2,38
19,131
6,88
10,117
16,135
2,35
6,95
17,116
3,59
10,111
12,115
16,117
15,129
6,80
7,103
13,97
11,116
18,117
4,69
6,98
15,132
16,113
15,129
3,56
9,116
10,119
6,78
18,135
8,117
13,127
17,132
13,127
14,127
1,20
5,72
9,115
18,129
10,122
8,98
0,3
17,118
10,125
5,74
0,3
4,63
8,105
9,108
3,58
7,96
9,112
18,131
0,3
13,137
15,137
11,102
16,127
16,113
12,129
11,109
11,112
13,126
8,96
5,86
19,107
12,123
13,116
0,3
10,130
18,140
14,137
10,108
2,43
17,126
17,153
15,137
3,61
1,23
13,124
4,72
16,141
12,120
13,133
0,3
20,133
12,130
9,119
12,120
12,139
0,3
8,113
12,122
13,114
15,134
14,125
1,23
19,139
2,38
17,121
17,129
11,129
13,122
16,134
5,89
11,128
0,1
14,123
13,113
18,138
12,119
12,121
13,117
18,129
17,121
13,119
15,133
15,126
13,117
4,62
2,39
16,138
9,106
14,131
13,133
4,65
11,115
13,119
15,112
14,115
14,129
13,127
14,136
6,95
11,108
3,56
9,109
16,117
14,124
14,136
2,42
5,73
4,57
12,126
0,1
12,139
3,46
15,147
5,85
10,131
4,72
12,129
16,143
16,134
9,111
7,104
0,3
12,133
3,50
10,120
11,117
4,64
1,20
17,117
16,121
3,51
14,131
15,114
9,114
12,115
4,74
4,78
18,122
16,128
16,138
5,86
14,137
8,103
15,134
16,136
16,127
15,125
3,49
7,92
16,138
17,133
12,133
17,124
12,114
17,125
12,133
12,121
19,123
14,127
16,133
13,113
14,142
2,38
14,133
0,3
9,113
5,78
8,111
13,134
1,23
6,94
2,41
10,103
11,118
18,114
10,112
13,138
16,125
18,130
12,119
17,122
12,119
16,125
17,123
9,98
15,125
15,137
18,141
13,134
15,129
11,107
11,130
8,101
19,134
14,144
15,111
10,114
13,132
5,83
14,115
16,129
9,123
6,95
17,108
14,125
9,118
8,95
2,43
11,117
2,38
15,122
18,134
12,128
17,138
0,3
8,124
17,126
16,138
10,114
12,136
11,118
12,110
10,117
15,137
16,134
15,123
16,123
12,114
1,20
4,66
3,55
14,129
17,130
2,43
5,84
14,121
19,133
17,110
5,78
9,112
8,113
13,116
14,121
15,123
9,122
14,119
14,126
16,120
13,117
13,136
15,133
13,120
15,133
14,138
11,120
10,112
9,105
6,87
3,54
15,135
16,128
17,122
8,104
7,99
6,88
14,136
14,117
8,98
6,74
16,137
1,23
13,132
15,120
18,129
16,135
16,114
14,116
6,90
16,130
17,149
16,129
18,125
0,3
15,129
17,125
16,134
16,142
18,118
16,136
15,127
14,116
10,122
3,47
12,129
11,103
13,121
19,123
9,108
12,119
10,115
8,110
4,68
14,148
6,85
14,120
15,131
13,120
16,131
7,105
2,43
4,57
14,123
10,118
18,134
4,57
16,136
16,126
10,132
20,129
15,146
15,121
6,95
9,118
9,106
2,43
9,120
18,145
2,43
13,115
12,123
3,50
19,135
18,125
0,1
9,111
4,68
16,138
2,41
14,116
18,119
20,139
12,128
17,122
9,114
14,133
4,61
11,100
12,132
1,20
1,21
12,118
14,129
18,111
10,130
1,23
14,126
1,23
17,117
1,21
7,86
14,119
15,125
11,134
13,118
16,125
12,124
17,136
17,122
17,117
0,3
4,70
16,129
10,118
8,105
11,128
10,106
19,118
14,144
12,135
15,129
13,131
11,128
13,144
15,124
0,3
14,143
16,122
11,116
4,69
13,117
14,130
15,133
0,3
17,135
15,127
9,107
0,3
18,117
14,119
10,106
18,134
6,101
14,132
17,149
13,135
16,133
17,127
9,97
5,83
14,116
15,111
2,33
17,128
14,140
4,69
8,97
10,103
1,23
10,115
5,70
14,141
16,136
0,3
17,127
1,21
7,93
16,110
5,86
3,47
8,127
15,127
9,126
18,106
17,132
2,38
17,110
12,123
9,112
11,122
15,142
14,124
13,124
7,92
4,69
13,118
14,121
16,122
17,131
18,129
15,122
17,130
9,112
11,108
13,128
18,121
9,103
16,131
6,83
0,3
7,116
1,21
16,134
3,57
13,124
15,148
8,111
18,122
17,134
4,69
15,133
16,140
10,119
7,89
10,118
1,23
12,116
15,144
3,49
12,128
15,134
12,112
9,110
12,117
5,84
11,99
2,41
15,131
11,129
15,136
5,67
21,130
17,152
5,70
10,117
11,119
16,131
13,124
18,141
10,101
2,41
1,23
5,68
13,149
12,132
12,119
7,97
6,96
12,119
16,120
13,120
14,133
18,128
15,139
6,74
11,115
16,132
17,142
14,118
3,53
16,122
14,120
13,124
15,149
10,136
15,133
7,94
12,132
16,128
15,140
4,70
17,135
1,22
1,20
13,130
11,128
3,50
16,140
10,131
15,121
16,121
10,124
9,96
12,139
10,99
17,119
13,139
17,144
15,138
13,118
17,125
13,132
11,124
18,136
10,123
1,21
19,112
7,97
13,123
12,127
14,132
2,31
11,111
9,118
7,109
7,104
14,135
1,23
13,122
6,77
16,129
13,132
1,23
9,115
14,127
10,114
17,129
17,131
15,129
15,127
11,124
11,126
3,43
8,99
5,83
17,125
17,129
0,3
10,125
16,125
10,109
18,119
9,109
5,68
15,116
0,3
8,104
15,137
8,106
11,127
13,119
4,79
12,131
17,139
16,132
7,96
14,134
2,41
1,20
5,81
13,115
16,128
9,114
7,100
12,135
13,129
17,125
12,133
14,129
0,3
11,110
4,67
17,141
17,125
16,128
3,46
11,116
15,139
16,123
12,108
6,77
1,20
8,99
5,75
13,119
10,113
17,140
9,98
5,80
9,109
1,23
18,131
11,120
8,102
12,138
12,127
11,120
16,122
10,120
4,74
7,94
5,78
11,117
15,138
4,66
14,123
9,132
0,3
7,97
12,118
1,21
15,122
16,133
14,131
14,130
18,143
4,59
4,71
17,131
11,122
0,3
17,123
11,107
7,94
10,124
13,118
16,133
16,128
1,20
11,108
3,47
12,130
11,129
11,131
6,85
18,133
11,122
9,119
9,119
5,76
6,86
2,40
19,130
17,111
4,65
0,3
3,50
16,129
11,129
6,88
1,20
15,132
17,135
1,21
0,1
9,112
14,114
16,116
8,113
4,75
15,131
15,129
1,20
2,35
2,42
12,108
3,53
4,70
14,138
13,117
14,112
19,115
13,122
14,141
12,123
12,126
17,126
9,114
2,35
14,119
10,115
16,138
14,125
11,112
2,41
17,125
8,99
13,137
9,91
7,98
18,130
11,126
12,123
6,87
4,63
14,120
0,3
17,131
12,122
15,142
15,125
1,20
19,124
0,1
8,94
10,127
13,149
5,73
6,87
10,122
16,113
12,124
13,108
17,122
14,115
16,124
13,115
12,128
16,136
16,145
5,95
13,120
11,112
5,78
17,141
13,140
9,125
10,118
17,128
14,129
9,109
4,61
15,140
13,121
5,67
16,133
12,117
2,40
11,121
13,115
10,113
15,140
10,104
10,111
9,108
10,103
4,75
16,125
18,154
4,62
8,95
15,123
18,131
6,85
15,116
9,117
10,132
14,128
8,116
14,121
7,92
16,137
2,39
15,121
10,132
20,130
8,115
13,111
10,119
19,128
11,129
16,134
17,133
20,131
9,118
8,94
15,143
11,105
12,131
3,56
11,131
14,126
19,139
6,90
5,72
16,135
11,121
15,147
0,3
10,118
2,35
15,115
16,129
1,19
2,43
7,91
18,138
0,3
16,122
13,132
17,116
8,112
12,122
17,124
17,130
16,144
10,104
4,69
17,130
16,124
18,108
8,104
6,92
17,127
6,88
11,118
11,113
6,80
16,144
9,108
15,131
5,76
9,102
6,93
